Operation,CallCount,TotalTimeMs,AverageTimeMs,MedianTimeMs,MinTimeMs,MaxTimeMs
"CompareDirectoriesAsync",1,201,201.00,201.00,201,201
"CompareFilesWithCachingAsPairResult",2,59,29.50,29.50,28,31
"Compare_Objects",2,28,14.00,14.00,14,14
"Generate_File_Hash",4,4,1.00,1.00,0,2
"Deserialize_Old_ExpectedJsonCustomerLookupResponse_Json",2,2,1.00,1.00,1,1
"Deserialize_New_ExpectedJsonCustomerLookupResponse_Json",2,0,0.00,0.00,0,0
"Generate_Config_Fingerprint",2,0,0.00,0.00,0,0

Metric,Value
XmlDeserializationPrecheckMs,0
XmlDeserializationFullDeserializeMs,0
CollectionOrderDeterministicOrderingMs,0
CollectionOrderFallbackMs,0
CollectionOrderFallbackCount,0
