Operation,CallCount,TotalTimeMs,AverageTimeMs,MedianTimeMs,MinTimeMs,MaxTimeMs
"Compare_File_18",2,3357,1678.50,1678.50,28,3329
"Compare_File_17",2,3348,1674.00,1674.00,48,3300
"Compare_File_9",2,3239,1619.50,1619.50,351,2888
"Compare_File_20",2,3232,1616.00,1616.00,76,3156
"Compare_File_21",2,3167,1583.50,1583.50,32,3135
"Compare_File_1450",2,3155,1577.50,1577.50,175,2980
"Compare_File_193",2,3138,1569.00,1569.00,70,3068
"Compare_File_1451",2,3013,1506.50,1506.50,146,2867
"Compare_File_13",2,3011,1505.50,1505.50,67,2944
"Compare_File_7",2,2993,1496.50,1496.50,519,2474
"Compare_File_26",2,2987,1493.50,1493.50,40,2947
"Compare_File_316",2,2975,1487.50,1487.50,29,2946
"Compare_File_1449",2,2957,1478.50,1478.50,23,2934
"Compare_File_2148",2,2948,1474.00,1474.00,17,2931
"Compare_File_4",2,2937,1468.50,1468.50,342,2595
"Compare_File_319",2,2928,1464.00,1464.00,54,2874
"Compare_File_466",2,2915,1457.50,1457.50,157,2758
"Compare_File_330",2,2876,1438.00,1438.00,28,2848
"Compare_File_19",2,2857,1428.50,1428.50,30,2827
"Compare_File_3448",2,2847,1423.50,1423.50,8,2839
"Compare_File_469",2,2843,1421.50,1421.50,20,2823
"Compare_File_14",2,2832,1416.00,1416.00,69,2763
"Compare_File_473",2,2830,1415.00,1415.00,67,2763
"Compare_File_1454",2,2817,1408.50,1408.50,12,2805
"Compare_File_3",2,2806,1403.00,1403.00,117,2689
"Compare_File_10",2,2795,1397.50,1397.50,337,2458
"Compare_File_1458",2,2782,1391.00,1391.00,9,2773
"Compare_File_1453",2,2737,1368.50,1368.50,167,2570
"Compare_File_11",2,2717,1358.50,1358.50,47,2670
"Compare_File_1442",2,2686,1343.00,1343.00,28,2658
"Compare_File_482",2,2683,1341.50,1341.50,87,2596
"Compare_File_1446",2,2679,1339.50,1339.50,27,2652
"Compare_File_2",2,2670,1335.00,1335.00,120,2550
"Compare_File_12",2,2663,1331.50,1331.50,46,2617
"Compare_File_467",2,2599,1299.50,1299.50,22,2577
"Compare_File_480",2,2594,1297.00,1297.00,108,2486
"Compare_File_22",2,2575,1287.50,1287.50,34,2541
"Compare_File_481",2,2574,1287.00,1287.00,208,2366
"Compare_File_276",2,2564,1282.00,1282.00,69,2495
"Compare_File_8",2,2549,1274.50,1274.50,52,2497
"Compare_File_1455",2,2526,1263.00,1263.00,10,2516
"Compare_File_478",2,2487,1243.50,1243.50,56,2431
"Compare_File_185",2,2475,1237.50,1237.50,103,2372
"Compare_File_1457",2,2454,1227.00,1227.00,10,2444
"Compare_File_468",2,2441,1220.50,1220.50,18,2423
"Compare_File_479",2,2440,1220.00,1220.00,238,2202
"Compare_File_443",2,2394,1197.00,1197.00,25,2369
"Compare_File_27",2,2323,1161.50,1161.50,233,2090
"Compare_File_75",2,2260,1130.00,1130.00,90,2170
"Compare_File_167",2,2212,1106.00,1106.00,306,1906
"Compare_File_35",2,2146,1073.00,1073.00,16,2130
"Compare_File_120",2,2076,1038.00,1038.00,143,1933
"Compare_File_187",2,2045,1022.50,1022.50,225,1820
"Compare_File_145",2,2042,1021.00,1021.00,225,1817
"Compare_File_206",2,2022,1011.00,1011.00,235,1787
"Compare_File_293",2,2005,1002.50,1002.50,46,1959
"Compare_File_1947",2,1953,976.50,976.50,92,1861
"Compare_File_80",2,1933,966.50,966.50,134,1799
"Compare_File_131",2,1923,961.50,961.50,23,1900
"Compare_File_1459",2,1909,954.50,954.50,10,1899
"Compare_File_1396",2,1867,933.50,933.50,537,1330
"Compare_File_264",2,1852,926.00,926.00,303,1549
"Compare_File_1398",2,1845,922.50,922.50,806,1039
"Compare_File_1961",2,1836,918.00,918.00,328,1508
"Compare_File_173",2,1819,909.50,909.50,41,1778
"Compare_File_488",2,1811,905.50,905.50,222,1589
"Compare_File_2230",2,1802,901.00,901.00,191,1611
"Compare_File_82",2,1712,856.00,856.00,62,1650
"Compare_File_79",2,1697,848.50,848.50,52,1645
"Compare_File_91",2,1670,835.00,835.00,19,1651
"Compare_File_172",2,1658,829.00,829.00,88,1570
"Compare_File_274",2,1654,827.00,827.00,165,1489
"Compare_File_1394",2,1634,817.00,817.00,581,1053
"Compare_File_265",2,1614,807.00,807.00,46,1568
"Compare_File_486",2,1605,802.50,802.50,88,1517
"Compare_File_247",2,1583,791.50,791.50,36,1547
"Compare_File_138",2,1575,787.50,787.50,86,1489
"Compare_File_23",2,1532,766.00,766.00,72,1460
"Compare_File_487",2,1506,753.00,753.00,228,1278
"Compare_File_1400",2,1449,724.50,724.50,593,856
"Compare_File_1367",2,1446,723.00,723.00,95,1351
"Compare_File_246",2,1411,705.50,705.50,82,1329
"Compare_File_3333",2,1402,701.00,701.00,562,840
"Compare_File_160",2,1401,700.50,700.50,26,1375
"Compare_File_485",2,1351,675.50,675.50,86,1265
"Compare_File_262",2,1300,650.00,650.00,57,1243
"Compare_File_124",2,1283,641.50,641.50,66,1217
"Compare_File_409",2,1271,635.50,635.50,150,1121
"Compare_File_405",2,1236,618.00,618.00,53,1183
"Compare_File_1399",2,1234,617.00,617.00,548,686
"Compare_File_2785",2,1191,595.50,595.50,39,1152
"Compare_File_1392",2,1159,579.50,579.50,27,1132
"Compare_File_270",2,1150,575.00,575.00,25,1125
"Compare_File_269",2,1054,527.00,527.00,25,1029
"Compare_File_3724",2,1039,519.50,519.50,224,815
"Compare_File_412",2,1038,519.00,519.00,291,747
"Compare_File_1361",2,1023,511.50,511.50,107,916
"Compare_File_1397",2,995,497.50,497.50,443,552
"Compare_File_1405",2,978,489.00,489.00,282,696
"Compare_File_667",2,959,479.50,479.50,473,486
"Compare_File_413",2,956,478.00,478.00,85,871
"Compare_File_1388",2,956,478.00,478.00,159,797
"Compare_File_1407",2,949,474.50,474.50,282,667
"Compare_File_425",2,941,470.50,470.50,36,905
"Compare_File_444",2,938,469.00,469.00,35,903
"Compare_File_1381",2,929,464.50,464.50,56,873
"Compare_File_1403",2,926,463.00,463.00,155,771
"Compare_File_2350",2,916,458.00,458.00,191,725
"Compare_File_440",2,913,456.50,456.50,36,877
"Compare_File_1670",2,911,455.50,455.50,19,892
"Compare_File_3379",2,904,452.00,452.00,74,830
"Compare_File_1387",2,904,452.00,452.00,71,833
"Compare_File_1448",2,899,449.50,449.50,225,674
"Compare_File_416",2,888,444.00,444.00,144,744
"Compare_File_2357",2,887,443.50,443.50,12,875
"Compare_File_3144",2,875,437.50,437.50,123,752
"Compare_File_3596",2,866,433.00,433.00,312,554
"Compare_File_24",2,864,432.00,432.00,36,828
"Compare_File_407",2,853,426.50,426.50,214,639
"Compare_File_2301",2,847,423.50,423.50,171,676
"Compare_File_426",2,845,422.50,422.50,78,767
"Compare_File_2027",2,844,422.00,422.00,76,768
"Compare_File_839",2,837,418.50,418.50,108,729
"Compare_File_2364",2,832,416.00,416.00,12,820
"Compare_File_434",2,829,414.50,414.50,239,590
"Compare_File_3412",2,829,414.50,414.50,204,625
"Compare_File_417",2,828,414.00,414.00,209,619
"Compare_File_1371",2,828,414.00,414.00,70,758
"Compare_File_1715",2,821,410.50,410.50,243,578
"Compare_File_2126",2,816,408.00,408.00,181,635
"Compare_File_1366",2,815,407.50,407.50,33,782
"Compare_File_3578",2,810,405.00,405.00,147,663
"Compare_File_415",2,797,398.50,398.50,70,727
"Compare_File_2775",2,788,394.00,394.00,188,600
"Compare_File_2692",2,782,391.00,391.00,72,710
"Compare_File_1372",2,780,390.00,390.00,12,768
"Compare_File_3420",2,770,385.00,385.00,15,755
"Compare_File_2125",2,765,382.50,382.50,81,684
"Compare_File_414",2,763,381.50,381.50,35,728
"Compare_File_2508",2,756,378.00,378.00,12,744
"Compare_File_2352",2,749,374.50,374.50,164,585
"Compare_File_398",2,740,370.00,370.00,345,395
"Compare_File_1404",2,737,368.50,368.50,62,675
"Compare_File_282",2,735,367.50,367.50,354,381
"Compare_File_3280",2,732,366.00,366.00,12,720
"Compare_File_3093",2,728,364.00,364.00,10,718
"Compare_File_1391",2,724,362.00,362.00,157,567
"Compare_File_3426",2,719,359.50,359.50,28,691
"Compare_File_437",2,719,359.50,359.50,18,701
"Compare_File_438",2,719,359.50,359.50,20,699
"Compare_File_406",2,715,357.50,357.50,318,397
"Compare_File_3635",2,715,357.50,357.50,171,544
"Compare_File_2094",2,714,357.00,357.00,95,619
"Compare_File_3438",2,713,356.50,356.50,93,620
"Compare_File_3359",2,713,356.50,356.50,102,611
"Compare_File_1679",2,713,356.50,356.50,24,689
"Compare_File_3284",2,712,356.00,356.00,11,701
"Compare_File_277",2,710,355.00,355.00,226,484
"Compare_File_2548",2,706,353.00,353.00,110,596
"Compare_File_3058",2,704,352.00,352.00,85,619
"Compare_File_2365",2,693,346.50,346.50,98,595
"Compare_File_3454",2,688,344.00,344.00,14,674
"Compare_File_840",2,686,343.00,343.00,209,477
"Compare_File_396",2,684,342.00,342.00,26,658
"Compare_File_2562",2,679,339.50,339.50,72,607
"Compare_File_411",2,678,339.00,339.00,79,599
"Compare_File_399",2,677,338.50,338.50,329,348
"Compare_File_1671",2,675,337.50,337.50,183,492
"Compare_File_1128",2,673,336.50,336.50,46,627
"Compare_File_1402",2,668,334.00,334.00,159,509
"Compare_File_1386",2,665,332.50,332.50,19,646
"Compare_File_318",2,663,331.50,331.50,87,576
"Compare_File_1116",2,655,327.50,327.50,12,643
"Compare_File_2786",2,649,324.50,324.50,13,636
"Compare_File_3746",2,646,323.00,323.00,64,582
"Compare_File_1344",2,644,322.00,322.00,115,529
"Compare_File_3229",2,642,321.00,321.00,9,633
"Compare_File_410",2,641,320.50,320.50,33,608
"Compare_File_2360",2,634,317.00,317.00,14,620
"Compare_File_841",2,634,317.00,317.00,84,550
"Compare_File_2496",2,632,316.00,316.00,11,621
"Compare_File_3579",2,631,315.50,315.50,196,435
"Compare_File_2387",2,631,315.50,315.50,48,583
"Compare_File_1515",2,630,315.00,315.00,77,553
"Compare_File_205",2,629,314.50,314.50,242,387
"Compare_File_237",2,628,314.00,314.00,202,426
"Compare_File_3437",2,627,313.50,313.50,90,537
"Compare_File_3713",2,624,312.00,312.00,228,396
"Compare_File_446",2,617,308.50,308.50,148,469
"Compare_File_2657",2,616,308.00,308.00,11,605
"Compare_File_2585",2,608,304.00,304.00,12,596
"Compare_File_433",2,607,303.50,303.50,38,569
"Compare_File_309",2,606,303.00,303.00,257,349
"Compare_File_2864",2,605,302.50,302.50,29,576
"Compare_File_3697",2,605,302.50,302.50,149,456
"Compare_File_3637",2,604,302.00,302.00,57,547
"Compare_File_445",2,603,301.50,301.50,249,354
"Compare_File_2215",2,598,299.00,299.00,95,503
"Compare_File_3850",2,597,298.50,298.50,116,481
"Compare_File_2677",2,594,297.00,297.00,12,582
"Compare_File_3455",2,591,295.50,295.50,35,556
"Compare_File_441",2,590,295.00,295.00,42,548
"Compare_File_484",2,590,295.00,295.00,161,429
"Compare_File_2987",2,589,294.50,294.50,25,564
"Compare_File_3315",2,585,292.50,292.50,63,522
"Compare_File_280",2,585,292.50,292.50,78,507
"Compare_File_165",2,584,292.00,292.00,30,554
"Compare_File_3843",2,583,291.50,291.50,104,479
"Compare_File_418",2,583,291.50,291.50,255,328
"Compare_File_2575",2,578,289.00,289.00,186,392
"Compare_File_3192",2,577,288.50,288.50,260,317
"Compare_File_1530",2,575,287.50,287.50,15,560
"Compare_File_3658",2,573,286.50,286.50,154,419
"Compare_File_1354",2,573,286.50,286.50,79,494
"Compare_File_2540",2,573,286.50,286.50,24,549
"Compare_File_3848",2,572,286.00,286.00,89,483
"Compare_File_1061",2,568,284.00,284.00,225,343
"Compare_File_1368",2,567,283.50,283.50,24,543
"Compare_File_3731",2,562,281.00,281.00,28,534
"Compare_File_1791",2,561,280.50,280.50,28,533
"Compare_File_1928",2,561,280.50,280.50,73,488
"Compare_File_439",2,560,280.00,280.00,24,536
"Compare_File_3687",2,559,279.50,279.50,36,523
"Compare_File_2255",2,556,278.00,278.00,139,417
"Compare_File_2633",2,554,277.00,277.00,57,497
"Compare_File_556",2,553,276.50,276.50,203,350
"Compare_File_2667",2,553,276.50,276.50,114,439
"Compare_File_2326",2,553,276.50,276.50,12,541
"Compare_File_3870",2,552,276.00,276.00,158,394
"Compare_File_256",2,552,276.00,276.00,206,346
"Compare_File_2899",2,552,276.00,276.00,72,480
"Compare_File_2567",2,552,276.00,276.00,60,492
"Compare_File_197",2,551,275.50,275.50,192,359
"Compare_File_1985",2,550,275.00,275.00,25,525
"Compare_File_2237",2,550,275.00,275.00,188,362
"Compare_File_2599",2,548,274.00,274.00,22,526
"Compare_File_2072",2,543,271.50,271.50,105,438
"Compare_File_3000",2,539,269.50,269.50,207,332
"Compare_File_238",2,538,269.00,269.00,82,456
"Compare_File_2713",2,538,269.00,269.00,174,364
"Compare_File_3296",2,537,268.50,268.50,48,489
"Compare_File_2358",2,536,268.00,268.00,221,315
"Compare_File_1122",2,534,267.00,267.00,73,461
"Compare_File_169",2,532,266.00,266.00,109,423
"Compare_File_1395",2,530,265.00,265.00,25,505
"Compare_File_3764",2,530,265.00,265.00,127,403
"Compare_File_189",2,527,263.50,263.50,62,465
"Compare_File_283",2,524,262.00,262.00,114,410
"Compare_File_447",2,524,262.00,262.00,197,327
"Compare_File_2825",2,523,261.50,261.50,128,395
"Compare_File_2744",2,522,261.00,261.00,11,511
"Compare_File_162",2,522,261.00,261.00,47,475
"Compare_File_448",2,521,260.50,260.50,28,493
"Compare_File_2690",2,520,260.00,260.00,70,450
"Compare_File_1885",2,520,260.00,260.00,138,382
"Compare_File_2157",2,519,259.50,259.50,13,506
"Compare_File_3263",2,519,259.50,259.50,136,383
"Compare_File_1123",2,518,259.00,259.00,243,275
"Compare_File_3323",2,517,258.50,258.50,211,306
"Compare_File_3191",2,514,257.00,257.00,207,307
"Compare_File_403",2,512,256.00,256.00,93,419
"Compare_File_1353",2,512,256.00,256.00,10,502
"Compare_File_1032",2,512,256.00,256.00,107,405
"Compare_File_2198",2,511,255.50,255.50,38,473
"Compare_File_3416",2,509,254.50,254.50,10,499
"Compare_File_3624",2,504,252.00,252.00,93,411
"Compare_File_3312",2,504,252.00,252.00,86,418
"Compare_File_2670",2,504,252.00,252.00,95,409
"Compare_File_395",2,503,251.50,251.50,104,399
"Compare_File_420",2,503,251.50,251.50,17,486
"Compare_File_419",2,502,251.00,251.00,33,469
"Compare_File_2845",2,502,251.00,251.00,78,424
"Compare_File_1746",2,502,251.00,251.00,20,482
"Compare_File_3869",2,501,250.50,250.50,116,385
"Compare_File_200",2,501,250.50,250.50,105,396
"Compare_File_1136",2,499,249.50,249.50,98,401
"Compare_File_2426",2,498,249.00,249.00,72,426
"Compare_File_3549",2,497,248.50,248.50,41,456
"Compare_File_2348",2,497,248.50,248.50,48,449
"Compare_File_3187",2,497,248.50,248.50,172,325
"Compare_File_3622",2,496,248.00,248.00,90,406
"Compare_File_2114",2,495,247.50,247.50,83,412
"Compare_File_1761",2,493,246.50,246.50,92,401
"Compare_File_344",2,493,246.50,246.50,122,371
"Compare_File_2088",2,491,245.50,245.50,90,401
"Compare_File_1118",2,489,244.50,244.50,13,476
"Compare_File_190",2,489,244.50,244.50,66,423
"Compare_File_1724",2,487,243.50,243.50,127,360
"Compare_File_1812",2,486,243.00,243.00,16,470
"Compare_File_1639",2,486,243.00,243.00,78,408
"Compare_File_3717",2,484,242.00,242.00,59,425
"Compare_File_3661",2,484,242.00,242.00,50,434
"Compare_File_2551",2,484,242.00,242.00,106,378
"Compare_File_155",2,483,241.50,241.50,32,451
"Compare_File_3825",2,483,241.50,241.50,148,335
"Compare_File_823",2,483,241.50,241.50,12,471
"Compare_File_2335",2,481,240.50,240.50,30,451
"Compare_File_1945",2,481,240.50,240.50,77,404
"Compare_File_1021",2,480,240.00,240.00,22,458
"Compare_File_3397",2,480,240.00,240.00,217,263
"Compare_File_2600",2,479,239.50,239.50,149,330
"Compare_File_836",2,477,238.50,238.50,23,454
"Compare_File_1033",2,476,238.00,238.00,180,296
"Compare_File_1145",2,475,237.50,237.50,57,418
"Compare_File_3688",2,475,237.50,237.50,119,356
"Compare_File_2450",2,474,237.00,237.00,107,367
"Compare_File_3247",2,473,236.50,236.50,152,321
"Compare_File_2346",2,473,236.50,236.50,20,453
"Compare_File_1949",2,472,236.00,236.00,91,381
"Compare_File_2769",2,472,236.00,236.00,48,424
"Compare_File_2115",2,471,235.50,235.50,110,361
"Compare_File_3668",2,471,235.50,235.50,88,383
"Compare_File_3573",2,469,234.50,234.50,151,318
"Compare_File_2663",2,467,233.50,233.50,17,450
"Compare_File_2948",2,465,232.50,232.50,117,348
"Compare_File_3008",2,464,232.00,232.00,57,407
"Compare_File_275",2,463,231.50,231.50,40,423
"Compare_File_2443",2,463,231.50,231.50,48,415
"Compare_File_393",2,462,231.00,231.00,63,399
"Compare_File_973",2,461,230.50,230.50,164,297
"Compare_File_3640",2,459,229.50,229.50,154,305
"Compare_File_3789",2,458,229.00,229.00,67,391
"Compare_File_3141",2,458,229.00,229.00,32,426
"Compare_File_1836",2,457,228.50,228.50,49,408
"Compare_File_1349",2,456,228.00,228.00,80,376
"Compare_File_3070",2,456,228.00,228.00,97,359
"Compare_File_3575",2,455,227.50,227.50,179,276
"Compare_File_284",2,455,227.50,227.50,149,306
"Compare_File_2116",2,455,227.50,227.50,48,407
"Compare_File_3839",2,455,227.50,227.50,98,357
"Compare_File_1245",2,455,227.50,227.50,86,369
"Compare_File_3908",2,454,227.00,227.00,211,243
"Compare_File_324",2,454,227.00,227.00,110,344
"Compare_File_3152",2,453,226.50,226.50,85,368
"Compare_File_203",2,452,226.00,226.00,168,284
"Compare_File_1418",2,451,225.50,225.50,116,335
"Compare_File_402",2,451,225.50,225.50,32,419
"Compare_File_2205",2,450,225.00,225.00,89,361
"Compare_File_271",2,450,225.00,225.00,111,339
"Compare_File_202",2,449,224.50,224.50,133,316
"Compare_File_1338",2,447,223.50,223.50,15,432
"Compare_File_3262",2,447,223.50,223.50,25,422
"Compare_File_2636",2,446,223.00,223.00,168,278
"Compare_File_201",2,446,223.00,223.00,128,318
"Compare_File_1356",2,445,222.50,222.50,110,335
"Compare_File_1252",2,442,221.00,221.00,112,330
"Compare_File_1979",2,442,221.00,221.00,46,396
"Compare_File_1878",2,439,219.50,219.50,13,426
"Compare_File_1913",2,439,219.50,219.50,117,322
"Compare_File_843",2,438,219.00,219.00,17,421
"Compare_File_1107",2,438,219.00,219.00,16,422
"Compare_File_1625",2,437,218.50,218.50,139,298
"Compare_File_1557",2,437,218.50,218.50,63,374
"Compare_File_2827",2,437,218.50,218.50,22,415
"Compare_File_1986",2,437,218.50,218.50,103,334
"Compare_File_1066",2,437,218.50,218.50,55,382
"Compare_File_2654",2,436,218.00,218.00,11,425
"Compare_File_196",2,436,218.00,218.00,143,293
"Compare_File_2070",2,435,217.50,217.50,105,330
"Compare_File_192",2,434,217.00,217.00,79,355
"Compare_File_2904",2,434,217.00,217.00,63,371
"Compare_File_199",2,434,217.00,217.00,171,263
"Compare_File_2123",2,433,216.50,216.50,61,372
"Compare_File_815",2,433,216.50,216.50,50,383
"Compare_File_1650",2,432,216.00,216.00,163,269
"Compare_File_2897",2,431,215.50,215.50,95,336
"Compare_File_1337",2,431,215.50,215.50,9,422
"Compare_File_3052",2,431,215.50,215.50,205,226
"Compare_File_3162",2,430,215.00,215.00,97,333
"Compare_File_1713",2,430,215.00,215.00,121,309
"Compare_File_153",2,429,214.50,214.50,67,362
"Compare_File_669",2,429,214.50,214.50,70,359
"Compare_File_827",2,429,214.50,214.50,82,347
"Compare_File_3756",2,429,214.50,214.50,21,408
"Compare_File_2913",2,429,214.50,214.50,174,255
"Compare_File_3584",2,428,214.00,214.00,18,410
"Compare_File_281",2,427,213.50,213.50,208,219
"Compare_File_2538",2,426,213.00,213.00,10,416
"Compare_File_1339",2,426,213.00,213.00,12,414
"Compare_File_312",2,426,213.00,213.00,133,293
"Compare_File_1056",2,425,212.50,212.50,148,277
"Compare_File_3156",2,425,212.50,212.50,37,388
"Compare_File_3517",2,423,211.50,211.50,55,368
"Compare_File_3056",2,422,211.00,211.00,10,412
"Compare_File_3396",2,421,210.50,210.50,91,330
"Compare_File_2379",2,421,210.50,210.50,79,342
"Compare_File_2723",2,421,210.50,210.50,166,255
"Compare_File_2946",2,421,210.50,210.50,156,265
"Compare_File_73",2,420,210.00,210.00,15,405
"Compare_File_3928",2,419,209.50,209.50,109,310
"Compare_File_1444",2,419,209.50,209.50,112,307
"Compare_File_1723",2,418,209.00,209.00,202,216
"Compare_File_659",2,418,209.00,209.00,93,325
"Compare_File_2846",2,417,208.50,208.50,101,316
"Compare_File_2774",2,416,208.00,208.00,47,369
"Compare_File_2278",2,416,208.00,208.00,51,365
"Compare_File_3920",2,414,207.00,207.00,64,350
"Compare_File_1981",2,414,207.00,207.00,148,266
"Compare_File_2558",2,414,207.00,207.00,98,316
"Compare_File_3570",2,414,207.00,207.00,107,307
"Compare_File_2396",2,414,207.00,207.00,77,337
"Compare_File_191",2,413,206.50,206.50,30,383
"Compare_File_2959",2,413,206.50,206.50,23,390
"Compare_File_3232",2,412,206.00,206.00,10,402
"Compare_File_211",2,412,206.00,206.00,57,355
"Compare_File_365",2,411,205.50,205.50,87,324
"Compare_File_3209",2,411,205.50,205.50,180,231
"Compare_File_1002",2,411,205.50,205.50,70,341
"Compare_File_374",2,408,204.00,204.00,145,263
"Compare_File_3299",2,407,203.50,203.50,71,336
"Compare_File_1960",2,407,203.50,203.50,64,343
"Compare_File_1291",2,407,203.50,203.50,199,208
"Compare_File_1351",2,406,203.00,203.00,16,390
"Compare_File_3230",2,406,203.00,203.00,8,398
"Compare_File_3127",2,406,203.00,203.00,97,309
"Compare_File_1895",2,405,202.50,202.50,21,384
"Compare_File_1347",2,405,202.50,202.50,54,351
"Compare_File_1572",2,405,202.50,202.50,43,362
"Compare_File_2826",2,404,202.00,202.00,120,284
"Compare_File_1569",2,404,202.00,202.00,33,371
"Compare_File_3546",2,404,202.00,202.00,54,350
"Compare_File_2028",2,404,202.00,202.00,80,324
"Compare_File_2372",2,402,201.00,201.00,11,391
"Compare_File_1348",2,400,200.00,200.00,10,390
"Compare_File_3940",2,400,200.00,200.00,179,221
"Compare_File_3072",2,400,200.00,200.00,10,390
"Compare_File_2936",2,399,199.50,199.50,174,225
"Compare_File_3504",2,398,199.00,199.00,132,266
"Compare_File_3415",2,398,199.00,199.00,12,386
"Compare_File_1378",2,397,198.50,198.50,50,347
"Compare_File_175",2,396,198.00,198.00,132,264
"Compare_File_2434",2,395,197.50,197.50,66,329
"Compare_File_2705",2,395,197.50,197.50,37,358
"Compare_File_2261",2,395,197.50,197.50,98,297
"Compare_File_186",2,395,197.50,197.50,62,333
"Compare_File_2480",2,395,197.50,197.50,70,325
"Compare_File_3765",2,395,197.50,197.50,12,383
"Compare_File_2819",2,395,197.50,197.50,153,242
"Compare_File_1204",2,395,197.50,197.50,12,383
"Compare_File_3155",2,394,197.00,197.00,20,374
"Compare_File_1345",2,394,197.00,197.00,13,381
"Compare_File_2462",2,393,196.50,196.50,10,383
"Compare_File_1343",2,393,196.50,196.50,10,383
"Compare_File_1086",2,393,196.50,196.50,84,309
"Compare_File_3270",2,393,196.50,196.50,111,282
"Compare_File_1143",2,393,196.50,196.50,140,253
"Compare_File_3854",2,393,196.50,196.50,14,379
"Compare_File_1342",2,392,196.00,196.00,23,369
"Compare_File_1842",2,391,195.50,195.50,188,203
"Compare_File_2182",2,391,195.50,195.50,14,377
"Compare_File_3844",2,390,195.00,195.00,109,281
"Compare_File_530",2,390,195.00,195.00,29,361
"Compare_File_2135",2,390,195.00,195.00,99,291
"Compare_File_272",2,389,194.50,194.50,56,333
"Compare_File_29",2,389,194.50,194.50,56,333
"Compare_File_1076",2,389,194.50,194.50,109,280
"Compare_File_1341",2,389,194.50,194.50,15,374
"Compare_File_3251",2,388,194.00,194.00,70,318
"Compare_File_204",2,388,194.00,194.00,132,256
"Compare_File_3796",2,388,194.00,194.00,170,218
"Compare_File_612",2,387,193.50,193.50,90,297
"Compare_File_905",2,387,193.50,193.50,121,266
"Compare_File_2053",2,387,193.50,193.50,72,315
"Compare_File_3699",2,386,193.00,193.00,80,306
"Compare_File_1346",2,385,192.50,192.50,30,355
"Compare_File_335",2,384,192.00,192.00,15,369
"Compare_File_1423",2,384,192.00,192.00,94,290
"Compare_File_2311",2,384,192.00,192.00,123,261
"Compare_File_3132",2,384,192.00,192.00,53,331
"Compare_File_222",2,384,192.00,192.00,76,308
"Compare_File_3932",2,384,192.00,192.00,103,281
"Compare_File_3106",2,383,191.50,191.50,168,215
"Compare_File_3128",2,383,191.50,191.50,100,283
"Compare_File_2939",2,383,191.50,191.50,28,355
"Compare_File_3334",2,383,191.50,191.50,190,193
"Compare_File_3817",2,381,190.50,190.50,111,270
