Operation,CallCount,TotalTimeMs,AverageTimeMs,MedianTimeMs,MinTimeMs,MaxTimeMs
"Compare_File_188",2,1056,528.00,528.00,34,1022
"Compare_File_110",2,1055,527.50,527.50,39,1016
"Compare_File_54",2,1053,526.50,526.50,81,972
"Compare_File_41",2,1053,526.50,526.50,160,893
"Compare_File_172",2,1051,525.50,525.50,43,1008
"Compare_File_161",2,1051,525.50,525.50,54,997
"Compare_File_215",2,1050,525.00,525.00,74,976
"Compare_File_149",2,1047,523.50,523.50,57,990
"Compare_File_223",2,1045,522.50,522.50,59,986
"Compare_File_61",2,1038,519.00,519.00,70,968
"Compare_File_60",2,1035,517.50,517.50,95,940
"Compare_File_194",2,1026,513.00,513.00,41,985
"Compare_File_208",2,1023,511.50,511.50,87,936
"Compare_File_201",2,1018,509.00,509.00,36,982
"Compare_File_28",2,1006,503.00,503.00,53,953
"Compare_File_155",2,1004,502.00,502.00,72,932
"Compare_File_212",2,1004,502.00,502.00,55,949
"Compare_File_102",2,1004,502.00,502.00,108,896
"Compare_File_3833",2,998,499.00,499.00,58,940
"Compare_File_50",2,995,497.50,497.50,214,781
"Compare_File_241",2,989,494.50,494.50,32,957
"Compare_File_187",2,985,492.50,492.50,46,939
"Compare_File_33",2,984,492.00,492.00,90,894
"Compare_File_98",2,978,489.00,489.00,95,883
"Compare_File_77",2,978,489.00,489.00,50,928
"Compare_File_255",2,972,486.00,486.00,15,957
"Compare_File_63",2,968,484.00,484.00,77,891
"Compare_File_27",2,958,479.00,479.00,44,914
"Compare_File_203",2,957,478.50,478.50,25,932
"Compare_File_175",2,956,478.00,478.00,33,923
"Compare_File_148",2,955,477.50,477.50,58,897
"Compare_File_1116",2,944,472.00,472.00,196,748
"Compare_File_189",2,928,464.00,464.00,46,882
"Compare_File_239",2,917,458.50,458.50,20,897
"Compare_File_43",2,911,455.50,455.50,109,802
"Compare_File_192",2,896,448.00,448.00,33,863
"Compare_File_166",2,883,441.50,441.50,35,848
"Compare_File_133",2,881,440.50,440.50,30,851
"Compare_File_25",2,879,439.50,439.50,44,835
"Compare_File_57",2,858,429.00,429.00,207,651
"Compare_File_100",2,813,406.50,406.50,98,715
"Compare_File_36",2,799,399.50,399.50,102,697
"Compare_File_49",2,793,396.50,396.50,53,740
"Compare_File_53",2,777,388.50,388.50,103,674
"Compare_File_3921",2,646,323.00,323.00,45,601
"Generate_Config_Fingerprint",8004,611,0.08,0.00,0,30
"Compare_File_563",2,596,298.00,298.00,89,507
"Compare_File_2785",2,563,281.50,281.50,66,497
"Compare_File_3274",2,529,264.50,264.50,43,486
"Compare_File_552",2,494,247.00,247.00,62,432
"Compare_File_1454",2,480,240.00,240.00,47,433
"Compare_File_657",2,478,239.00,239.00,61,417
"Compare_File_635",2,468,234.00,234.00,86,382
"Compare_File_2700",2,459,229.50,229.50,52,407
"Compare_File_1115",2,453,226.50,226.50,198,255
"Compare_File_944",2,438,219.00,219.00,36,402
"Compare_File_537",2,425,212.50,212.50,62,363
"Compare_File_3072",2,419,209.50,209.50,61,358
"Compare_File_1812",2,410,205.00,205.00,188,222
"Compare_File_565",2,409,204.50,204.50,93,316
"Compare_File_3582",2,405,202.50,202.50,56,349
"Compare_File_554",2,400,200.00,200.00,59,341
"Compare_File_943",2,398,199.00,199.00,34,364
"Compare_File_1263",2,395,197.50,197.50,84,311
"Compare_File_3256",2,394,197.00,197.00,49,345
"Compare_File_1668",2,394,197.00,197.00,42,352
"Compare_File_498",2,392,196.00,196.00,58,334
"Compare_File_3784",2,392,196.00,196.00,51,341
"Compare_File_3438",2,392,196.00,196.00,62,330
"Compare_File_2765",2,391,195.50,195.50,38,353
"Compare_File_710",2,390,195.00,195.00,49,341
"Compare_File_3285",2,389,194.50,194.50,45,344
"Compare_File_474",2,385,192.50,192.50,54,331
"Compare_File_1246",2,384,192.00,192.00,43,341
"Compare_File_1949",2,379,189.50,189.50,49,330
"Compare_File_1089",2,376,188.00,188.00,49,327
"Compare_File_282",2,376,188.00,188.00,184,192
"Compare_File_1659",2,366,183.00,183.00,51,315
"Compare_File_2783",2,361,180.50,180.50,94,267
"Compare_File_1395",2,361,180.50,180.50,171,190
"Compare_File_1090",2,359,179.50,179.50,44,315
"Compare_File_2768",2,359,179.50,179.50,75,284
"Compare_File_1893",2,355,177.50,177.50,40,315
"Compare_File_559",2,352,176.00,176.00,118,234
"Compare_File_2900",2,350,175.00,175.00,49,301
"Compare_File_694",2,349,174.50,174.50,31,318
"Compare_File_3253",2,349,174.50,174.50,39,310
"Compare_File_58",2,341,170.50,170.50,103,238
"Compare_File_3650",2,340,170.00,170.00,49,291
"Compare_File_3297",2,340,170.00,170.00,76,264
"Compare_File_1388",2,340,170.00,170.00,41,299
"Compare_File_1127",2,336,168.00,168.00,56,280
"Compare_File_2907",2,335,167.50,167.50,44,291
"Compare_File_435",2,335,167.50,167.50,39,296
"Compare_File_3267",2,334,167.00,167.00,40,294
"Compare_File_1947",2,333,166.50,166.50,107,226
"Compare_File_1670",2,333,166.50,166.50,53,280
"Compare_File_118",2,333,166.50,166.50,84,249
"Compare_File_3418",2,332,166.00,166.00,65,267
"Compare_File_2983",2,328,164.00,164.00,39,289
"Compare_File_1869",2,327,163.50,163.50,80,247
"Compare_File_667",2,325,162.50,162.50,133,192
"Compare_File_2509",2,325,162.50,162.50,59,266
"Compare_File_3731",2,324,162.00,162.00,54,270
"Compare_File_281",2,323,161.50,161.50,137,186
"Compare_File_3276",2,321,160.50,160.50,73,248
"Compare_File_605",2,321,160.50,160.50,54,267
"Compare_File_560",2,321,160.50,160.50,114,207
"Compare_File_3263",2,321,160.50,160.50,49,272
"Compare_File_2355",2,318,159.00,159.00,80,238
"Compare_File_2972",2,317,158.50,158.50,56,261
"Compare_File_858",2,316,158.00,158.00,23,293
"Compare_File_3286",2,315,157.50,157.50,45,270
"Compare_File_473",2,315,157.50,157.50,32,283
"Compare_File_3162",2,313,156.50,156.50,54,259
"Compare_File_3201",2,313,156.50,156.50,67,246
"Compare_File_3412",2,313,156.50,156.50,59,254
"Compare_File_1169",2,312,156.00,156.00,92,220
"Compare_File_62",2,312,156.00,156.00,114,198
"Compare_File_1141",2,312,156.00,156.00,38,274
"Compare_File_1188",2,310,155.00,155.00,55,255
"Compare_File_2280",2,310,155.00,155.00,69,241
"Compare_File_2164",2,310,155.00,155.00,55,255
"Compare_File_3299",2,306,153.00,153.00,38,268
"Compare_File_3273",2,306,153.00,153.00,49,257
"Compare_File_3280",2,306,153.00,153.00,60,246
"Compare_File_2453",2,305,152.50,152.50,75,230
"Compare_File_2740",2,304,152.00,152.00,54,250
"Compare_File_3867",2,304,152.00,152.00,55,249
"Compare_File_777",2,304,152.00,152.00,39,265
"Compare_File_443",2,303,151.50,151.50,48,255
"Compare_File_1470",2,303,151.50,151.50,35,268
"Compare_File_445",2,303,151.50,151.50,134,169
"Compare_File_117",2,302,151.00,151.00,89,213
"Compare_File_289",2,302,151.00,151.00,145,157
"Compare_File_1750",2,302,151.00,151.00,50,252
"Compare_File_1672",2,299,149.50,149.50,55,244
"Compare_File_1189",2,299,149.50,149.50,47,252
"Compare_File_2176",2,299,149.50,149.50,44,255
"Compare_File_1875",2,299,149.50,149.50,87,212
"Compare_File_2170",2,298,149.00,149.00,61,237
"Compare_File_1271",2,298,149.00,149.00,86,212
"Compare_File_682",2,297,148.50,148.50,39,258
"Compare_File_615",2,296,148.00,148.00,65,231
"Compare_File_566",2,296,148.00,148.00,133,163
"Compare_File_636",2,296,148.00,148.00,42,254
"Compare_File_150",2,295,147.50,147.50,67,228
"Compare_File_1690",2,295,147.50,147.50,84,211
"Compare_File_2365",2,295,147.50,147.50,55,240
"Compare_File_3278",2,294,147.00,147.00,47,247
"Compare_File_3563",2,293,146.50,146.50,52,241
"Compare_File_1462",2,293,146.50,146.50,47,246
"Compare_File_2718",2,293,146.50,146.50,44,249
"Compare_File_3700",2,292,146.00,146.00,68,224
"Compare_File_3417",2,292,146.00,146.00,32,260
"Compare_File_837",2,291,145.50,145.50,99,192
"Compare_File_3525",2,291,145.50,145.50,78,213
"Compare_File_3284",2,291,145.50,145.50,53,238
"Compare_File_2439",2,290,145.00,145.00,50,240
"Compare_File_836",2,290,145.00,145.00,55,235
"Compare_File_386",2,290,145.00,145.00,47,243
"Compare_File_876",2,288,144.00,144.00,59,229
"Compare_File_3350",2,287,143.50,143.50,57,230
"Compare_File_361",2,287,143.50,143.50,55,232
"Compare_File_3310",2,287,143.50,143.50,61,226
"Compare_File_3456",2,286,143.00,143.00,37,249
"Compare_File_1243",2,285,142.50,142.50,52,233
"Compare_File_3347",2,285,142.50,142.50,66,219
"Compare_File_1598",2,284,142.00,142.00,68,216
"Compare_File_169",2,283,141.50,141.50,38,245
"Compare_File_1394",2,283,141.50,141.50,103,180
"Compare_File_3163",2,283,141.50,141.50,69,214
"Compare_File_2876",2,283,141.50,141.50,55,228
"Compare_File_3281",2,282,141.00,141.00,44,238
"Compare_File_3420",2,282,141.00,141.00,62,220
"Compare_File_462",2,281,140.50,140.50,52,229
"Compare_File_195",2,281,140.50,140.50,35,246
"Compare_File_3445",2,281,140.50,140.50,41,240
"Compare_File_284",2,280,140.00,140.00,106,174
"Compare_File_2849",2,280,140.00,140.00,44,236
"Compare_File_2017",2,280,140.00,140.00,48,232
"Compare_File_3755",2,279,139.50,139.50,67,212
"Compare_File_1649",2,279,139.50,139.50,58,221
"Compare_File_3272",2,279,139.50,139.50,44,235
"Compare_File_3419",2,279,139.50,139.50,42,237
"Compare_File_3271",2,278,139.00,139.00,50,228
"Compare_File_283",2,278,139.00,139.00,118,160
"Compare_File_2053",2,278,139.00,139.00,60,218
"Compare_File_923",2,278,139.00,139.00,54,224
"Compare_File_658",2,278,139.00,139.00,95,183
"Compare_File_56",2,277,138.50,138.50,101,176
"Compare_File_2204",2,277,138.50,138.50,60,217
"Compare_File_163",2,276,138.00,138.00,75,201
"Compare_File_64",2,276,138.00,138.00,59,217
"Compare_File_564",2,276,138.00,138.00,90,186
"Compare_File_1681",2,276,138.00,138.00,41,235
"Compare_File_3322",2,276,138.00,138.00,39,237
"Compare_File_550",2,275,137.50,137.50,58,217
"Compare_File_867",2,275,137.50,137.50,51,224
"Compare_File_705",2,275,137.50,137.50,41,234
"Compare_File_2720",2,274,137.00,137.00,40,234
"Compare_File_2757",2,273,136.50,136.50,68,205
"Compare_File_3282",2,271,135.50,135.50,46,225
"Compare_File_1673",2,270,135.00,135.00,120,150
"Compare_File_3698",2,270,135.00,135.00,48,222
"Compare_File_3325",2,270,135.00,135.00,67,203
"Compare_File_2619",2,269,134.50,134.50,51,218
"Compare_File_3300",2,269,134.50,134.50,57,212
"Compare_File_1791",2,268,134.00,134.00,49,219
"Compare_File_2419",2,268,134.00,134.00,49,219
"Compare_File_286",2,268,134.00,134.00,114,154
"Compare_File_3637",2,268,134.00,134.00,43,225
"Compare_File_3277",2,268,134.00,134.00,62,206
"Compare_File_3279",2,267,133.50,133.50,53,214
"Compare_File_97",2,267,133.50,133.50,133,134
"Compare_File_1922",2,266,133.00,133.00,67,199
"Compare_File_2231",2,266,133.00,133.00,45,221
"Compare_File_1562",2,266,133.00,133.00,36,230
"Compare_File_1850",2,265,132.50,132.50,73,192
"Compare_File_3561",2,265,132.50,132.50,37,228
"Compare_File_3200",2,265,132.50,132.50,51,214
"Compare_File_1399",2,265,132.50,132.50,48,217
"Compare_File_3268",2,264,132.00,132.00,47,217
"Compare_File_371",2,264,132.00,132.00,45,219
"Compare_File_3154",2,264,132.00,132.00,54,210
"Compare_File_122",2,264,132.00,132.00,67,197
"Compare_File_287",2,263,131.50,131.50,80,183
"Compare_File_1973",2,263,131.50,131.50,70,193
"Compare_File_520",2,262,131.00,131.00,65,197
"Compare_File_840",2,262,131.00,131.00,124,138
"Compare_File_2078",2,262,131.00,131.00,52,210
"Compare_File_3799",2,262,131.00,131.00,51,211
"Compare_File_1117",2,262,131.00,131.00,76,186
"Compare_File_2864",2,261,130.50,130.50,62,199
"Compare_File_143",2,261,130.50,130.50,88,173
"Compare_File_3177",2,261,130.50,130.50,48,213
"Compare_File_3540",2,260,130.00,130.00,70,190
"Compare_File_1164",2,260,130.00,130.00,86,174
"Compare_File_3424",2,260,130.00,130.00,51,209
"Compare_File_2554",2,259,129.50,129.50,48,211
"Compare_File_428",2,259,129.50,129.50,47,212
"Compare_File_3401",2,258,129.00,129.00,38,220
"Compare_File_3402",2,258,129.00,129.00,68,190
"Compare_File_3604",2,258,129.00,129.00,42,216
"Compare_File_3938",2,258,129.00,129.00,56,202
"Compare_File_3421",2,258,129.00,129.00,60,198
"Compare_File_129",2,257,128.50,128.50,38,219
"Compare_File_3311",2,257,128.50,128.50,47,210
"Compare_File_1114",2,257,128.50,128.50,55,202
"Compare_File_2741",2,256,128.00,128.00,58,198
"Compare_File_3126",2,256,128.00,128.00,60,196
"Compare_File_941",2,256,128.00,128.00,49,207
"Compare_File_206",2,256,128.00,128.00,93,163
"Compare_File_1929",2,256,128.00,128.00,53,203
"Compare_File_2491",2,256,128.00,128.00,75,181
"Compare_File_2762",2,255,127.50,127.50,79,176
"Compare_File_511",2,255,127.50,127.50,103,152
"Compare_File_285",2,255,127.50,127.50,83,172
"Compare_File_2738",2,255,127.50,127.50,44,211
"Compare_File_3560",2,254,127.00,127.00,48,206
"Compare_File_822",2,254,127.00,127.00,45,209
"Compare_File_514",2,254,127.00,127.00,80,174
"Compare_File_1265",2,254,127.00,127.00,104,150
"Compare_File_2217",2,254,127.00,127.00,45,209
"Compare_File_839",2,254,127.00,127.00,58,196
"Compare_File_643",2,254,127.00,127.00,76,178
"Compare_File_1490",2,254,127.00,127.00,39,215
"Compare_File_2050",2,254,127.00,127.00,52,202
"Compare_File_1709",2,253,126.50,126.50,33,220
"Compare_File_516",2,253,126.50,126.50,71,182
"Compare_File_379",2,253,126.50,126.50,54,199
"Compare_File_380",2,253,126.50,126.50,57,196
"Compare_File_1539",2,253,126.50,126.50,75,178
"Compare_File_238",2,252,126.00,126.00,99,153
"Compare_File_2684",2,252,126.00,126.00,40,212
"Compare_File_3565",2,252,126.00,126.00,51,201
"Compare_File_1467",2,251,125.50,125.50,72,179
"Compare_File_3303",2,251,125.50,125.50,58,193
"Compare_File_2981",2,251,125.50,125.50,46,205
"Compare_File_3081",2,250,125.00,125.00,47,203
"Compare_File_1839",2,250,125.00,125.00,53,197
"Compare_File_1315",2,249,124.50,124.50,64,185
"Compare_File_3702",2,249,124.50,124.50,45,204
"Compare_File_3427",2,249,124.50,124.50,56,193
"Compare_File_683",2,249,124.50,124.50,47,202
"Compare_File_3435",2,249,124.50,124.50,41,208
"Compare_File_479",2,249,124.50,124.50,29,220
"Compare_File_3629",2,248,124.00,124.00,44,204
"Compare_File_454",2,248,124.00,124.00,65,183
"Compare_File_1093",2,248,124.00,124.00,35,213
"Compare_File_1994",2,247,123.50,123.50,52,195
"Compare_File_2488",2,247,123.50,123.50,67,180
"Compare_File_3458",2,247,123.50,123.50,56,191
"Compare_File_3716",2,247,123.50,123.50,61,186
"Compare_File_1587",2,247,123.50,123.50,56,191
"Compare_File_160",2,247,123.50,123.50,62,185
"Compare_File_1152",2,246,123.00,123.00,43,203
"Compare_File_159",2,246,123.00,123.00,33,213
"Compare_File_1650",2,246,123.00,123.00,31,215
"Compare_File_2634",2,246,123.00,123.00,46,200
"Compare_File_92",2,246,123.00,123.00,122,124
"Compare_File_3739",2,245,122.50,122.50,120,125
"Compare_File_3442",2,245,122.50,122.50,61,184
"Compare_File_2736",2,245,122.50,122.50,48,197
"Compare_File_425",2,245,122.50,122.50,46,199
"Compare_File_2594",2,245,122.50,122.50,52,193
"Compare_File_2747",2,245,122.50,122.50,46,199
"Compare_File_765",2,244,122.00,122.00,46,198
"Compare_File_3538",2,244,122.00,122.00,62,182
"Compare_File_604",2,244,122.00,122.00,61,183
"Compare_File_3029",2,244,122.00,122.00,46,198
"Compare_File_202",2,244,122.00,122.00,21,223
"Compare_File_3635",2,243,121.50,121.50,61,182
"Compare_File_1167",2,243,121.50,121.50,82,161
"Compare_File_2228",2,243,121.50,121.50,61,182
"Compare_File_3423",2,243,121.50,121.50,64,179
"Compare_File_3287",2,243,121.50,121.50,45,198
"Compare_File_927",2,243,121.50,121.50,38,205
"Compare_File_1075",2,243,121.50,121.50,53,190
"Compare_File_2627",2,243,121.50,121.50,45,198
"Compare_File_3572",2,243,121.50,121.50,33,210
"Compare_File_1620",2,242,121.00,121.00,40,202
"Compare_File_920",2,242,121.00,121.00,38,204
"Compare_File_3611",2,242,121.00,121.00,49,193
"Compare_File_2474",2,242,121.00,121.00,64,178
"Compare_File_2656",2,242,121.00,121.00,73,169
"Compare_File_2910",2,242,121.00,121.00,40,202
"Compare_File_2630",2,242,121.00,121.00,47,195
"Compare_File_387",2,242,121.00,121.00,37,205
"Compare_File_364",2,241,120.50,120.50,41,200
"Compare_File_125",2,241,120.50,120.50,40,201
"Compare_File_3885",2,241,120.50,120.50,41,200
"Compare_File_1191",2,241,120.50,120.50,67,174
"Compare_File_1022",2,241,120.50,120.50,37,204
"Compare_File_1347",2,241,120.50,120.50,79,162
"Compare_File_2595",2,241,120.50,120.50,81,160
"Compare_File_1835",2,241,120.50,120.50,40,201
"Compare_File_1162",2,241,120.50,120.50,98,143
"Compare_File_2749",2,241,120.50,120.50,46,195
"Compare_File_422",2,241,120.50,120.50,56,185
"Compare_File_766",2,240,120.00,120.00,33,207
"Compare_File_3365",2,240,120.00,120.00,46,194
"Compare_File_2678",2,240,120.00,120.00,46,194
"Compare_File_3392",2,240,120.00,120.00,57,183
"Compare_File_1723",2,239,119.50,119.50,81,158
"Compare_File_2884",2,239,119.50,119.50,48,191
"Compare_File_3150",2,239,119.50,119.50,47,192
"Compare_File_3941",2,239,119.50,119.50,65,174
"Compare_File_1571",2,239,119.50,119.50,40,199
"Compare_File_438",2,239,119.50,119.50,67,172
"Compare_File_631",2,238,119.00,119.00,76,162
"Compare_File_969",2,238,119.00,119.00,42,196
"Compare_File_373",2,238,119.00,119.00,56,182
"Compare_File_91",2,238,119.00,119.00,94,144
"Compare_File_288",2,238,119.00,119.00,102,136
"Compare_File_821",2,238,119.00,119.00,43,195
"Compare_File_1163",2,238,119.00,119.00,112,126
"Compare_File_3577",2,238,119.00,119.00,58,180
"Compare_File_940",2,238,119.00,119.00,38,200
"Compare_File_3661",2,238,119.00,119.00,48,190
"Compare_File_3069",2,238,119.00,119.00,66,172
"Compare_File_3390",2,237,118.50,118.50,52,185
"Compare_File_1148",2,237,118.50,118.50,38,199
"Compare_File_3237",2,237,118.50,118.50,46,191
"Compare_File_946",2,237,118.50,118.50,45,192
"Compare_File_55",2,237,118.50,118.50,73,164
"Compare_File_3104",2,237,118.50,118.50,59,178
"Compare_File_459",2,236,118.00,118.00,65,171
"Compare_File_841",2,236,118.00,118.00,108,128
"Compare_File_939",2,236,118.00,118.00,41,195
"Compare_File_2821",2,236,118.00,118.00,50,186
"Compare_File_2426",2,235,117.50,117.50,59,176
"Compare_File_885",2,235,117.50,117.50,34,201
"Compare_File_864",2,235,117.50,117.50,68,167
"Compare_File_1970",2,235,117.50,117.50,38,197
"Compare_File_685",2,235,117.50,117.50,40,195
"Compare_File_2804",2,235,117.50,117.50,57,178
"Compare_File_447",2,235,117.50,117.50,78,157
"Compare_File_128",2,234,117.00,117.00,39,195
"Compare_File_1249",2,234,117.00,117.00,54,180
"Compare_File_1283",2,234,117.00,117.00,92,142
"Compare_File_507",2,234,117.00,117.00,56,178
"Compare_File_1396",2,234,117.00,117.00,63,171
"Compare_File_3485",2,234,117.00,117.00,56,178
"Compare_File_1593",2,234,117.00,117.00,60,174
"Compare_File_510",2,234,117.00,117.00,68,166
"Compare_File_318",2,233,116.50,116.50,55,178
"Compare_File_2698",2,233,116.50,116.50,52,181
"Compare_File_823",2,233,116.50,116.50,38,195
"Compare_File_3658",2,232,116.00,116.00,43,189
"Compare_File_3358",2,232,116.00,116.00,50,182
"Compare_File_1550",2,232,116.00,116.00,47,185
"Compare_File_3680",2,232,116.00,116.00,46,186
"Compare_File_437",2,232,116.00,116.00,34,198
"Compare_File_2330",2,232,116.00,116.00,43,189
"Compare_File_2748",2,232,116.00,116.00,50,182
"Compare_File_2279",2,232,116.00,116.00,71,161
"Compare_File_1170",2,232,116.00,116.00,83,149
"Compare_File_825",2,232,116.00,116.00,35,197
"Compare_File_1125",2,232,116.00,116.00,60,172
"Compare_File_2746",2,232,116.00,116.00,56,176
"Compare_File_961",2,231,115.50,115.50,62,169
"Compare_File_3444",2,231,115.50,115.50,46,185
"Compare_File_2750",2,231,115.50,115.50,70,161
"Compare_File_2158",2,231,115.50,115.50,59,172
"Compare_File_3342",2,231,115.50,115.50,53,178
"Compare_File_3248",2,231,115.50,115.50,43,188
"Compare_File_35",2,231,115.50,115.50,104,127
"Compare_File_3125",2,231,115.50,115.50,66,165
"Compare_File_46",2,231,115.50,115.50,95,136
"Compare_File_1235",2,231,115.50,115.50,47,184
"Compare_File_618",2,231,115.50,115.50,63,168
"Compare_File_1619",2,231,115.50,115.50,55,176
"Compare_File_1801",2,231,115.50,115.50,72,159
"Compare_File_3349",2,230,115.00,115.00,65,165
"Compare_File_3425",2,230,115.00,115.00,67,163
"Compare_File_3939",2,230,115.00,115.00,52,178
"Compare_File_932",2,230,115.00,115.00,46,184
"Compare_File_842",2,229,114.50,114.50,83,146
"Compare_File_3110",2,229,114.50,114.50,53,176
"Compare_File_395",2,229,114.50,114.50,47,182
"Compare_File_2661",2,229,114.50,114.50,80,149
"Compare_File_1731",2,229,114.50,114.50,52,177
"Compare_File_1156",2,229,114.50,114.50,77,152
"Compare_File_3043",2,229,114.50,114.50,53,176
"Compare_File_1639",2,229,114.50,114.50,50,179
"Compare_File_3532",2,229,114.50,114.50,76,153
"Compare_File_65",2,229,114.50,114.50,84,145
"Compare_File_3524",2,229,114.50,114.50,71,158
"Compare_File_3410",2,228,114.00,114.00,45,183
"Compare_File_2696",2,228,114.00,114.00,41,187
"Compare_File_2717",2,228,114.00,114.00,53,175
"Compare_File_2051",2,228,114.00,114.00,53,175
"Compare_File_1440",2,228,114.00,114.00,61,167
"Compare_File_1054",2,228,114.00,114.00,54,174
"Compare_File_3422",2,227,113.50,113.50,72,155
"Compare_File_2800",2,227,113.50,113.50,50,177
"Compare_File_3053",2,227,113.50,113.50,42,185
"Compare_File_93",2,227,113.50,113.50,103,124
"Compare_File_663",2,227,113.50,113.50,29,198
"Compare_File_3884",2,227,113.50,113.50,60,167
"Compare_File_1149",2,227,113.50,113.50,96,131
"Compare_File_300",2,227,113.50,113.50,92,135
"Compare_File_2230",2,226,113.00,113.00,59,167
