Operation,CallCount,TotalTimeMs,AverageTimeMs,MedianTimeMs,MinTimeMs,MaxTimeMs
"CompareDirectoriesAsync",1,197,197.00,197.00,197,197
"CompareFilesWithCachingAsPairResult",2,53,26.50,26.50,25,28
"Compare_Objects",2,28,14.00,14.00,14,14
"Generate_File_Hash",4,2,0.50,0.50,0,1
"Deserialize_Old_ExpectedJsonCustomerLookupResponse_Json",2,2,1.00,1.00,1,1
"Deserialize_New_ExpectedJsonCustomerLookupResponse_Json",2,0,0.00,0.00,0,0
"Generate_Config_Fingerprint",2,0,0.00,0.00,0,0

Metric,Value
XmlDeserializationPrecheckMs,0
XmlDeserializationFullDeserializeMs,0
CollectionOrderDeterministicOrderingMs,0
CollectionOrderFallbackMs,0
CollectionOrderFallbackCount,0
