Operation,CallCount,TotalTimeMs,AverageTimeMs,MedianTimeMs,MinTimeMs,MaxTimeMs
"CompareDirectoriesAsync",1,196,196.00,196.00,196,196
"CompareFilesWithCachingAsPairResult",2,51,25.50,25.50,24,27
"Compare_Objects",2,26,13.00,13.00,13,13
"Generate_File_Hash",4,2,0.50,0.50,0,1
"Deserialize_Old_ExpectedJsonCustomerLookupResponse_Json",2,2,1.00,1.00,1,1
"Generate_Config_Fingerprint",2,0,0.00,0.00,0,0
"Deserialize_New_ExpectedJsonCustomerLookupResponse_Json",2,0,0.00,0.00,0,0

Metric,Value
XmlDeserializationPrecheckMs,0
XmlDeserializationFullDeserializeMs,0
CollectionOrderDeterministicOrderingMs,0
CollectionOrderFallbackMs,0
CollectionOrderFallbackCount,0
