Operation,CallCount,TotalTimeMs,AverageTimeMs,MedianTimeMs,MinTimeMs,MaxTimeMs
"CompareDirectoriesAsync",1,270,270.00,270.00,270,270
"CompareFilesWithCachingAsPairResult",2,111,55.50,55.50,51,60
"Compare_Objects",2,54,27.00,27.00,27,27
"Generate_File_Hash",4,6,1.50,1.50,0,3
"Deserialize_Old_ExpectedJsonCustomerLookupResponse_Json",2,5,2.50,2.50,2,3
"Deserialize_New_ExpectedJsonCustomerLookupResponse_Json",2,2,1.00,1.00,1,1
"Generate_Config_Fingerprint",2,0,0.00,0.00,0,0

Metric,Value
XmlDeserializationPrecheckMs,0
XmlDeserializationFullDeserializeMs,0
CollectionOrderDeterministicOrderingMs,0
CollectionOrderFallbackMs,0
CollectionOrderFallbackCount,0
