Operation,CallCount,TotalTimeMs,AverageTimeMs,MedianTimeMs,MinTimeMs,MaxTimeMs
"Compare_File_78",2,3035,1517.50,1517.50,698,2337
"Compare_File_6",2,3012,1506.00,1506.00,21,2991
"Compare_File_102",2,2984,1492.00,1492.00,411,2573
"Compare_File_24",2,2971,1485.50,1485.50,9,2962
"Compare_File_21",2,2949,1474.50,1474.50,10,2939
"Compare_File_106",2,2919,1459.50,1459.50,704,2215
"Compare_File_2",2,2894,1447.00,1447.00,157,2737
"Compare_File_49",2,2825,1412.50,1412.50,104,2721
"Compare_File_52",2,2773,1386.50,1386.50,49,2724
"Generate_Config_Fingerprint",8006,2772,0.35,0.00,0,231
"Compare_File_20",2,2770,1385.00,1385.00,27,2743
"Compare_File_15",2,2760,1380.00,1380.00,20,2740
"Compare_File_104",2,2753,1376.50,1376.50,66,2687
"Compare_File_1723",2,2745,1372.50,1372.50,52,2693
"Compare_File_54",2,2741,1370.50,1370.50,62,2679
"Compare_File_113",2,2658,1329.00,1329.00,84,2574
"Compare_File_60",2,2642,1321.00,1321.00,64,2578
"Compare_File_47",2,2635,1317.50,1317.50,106,2529
"Compare_File_53",2,2606,1303.00,1303.00,26,2580
"Compare_File_51",2,2599,1299.50,1299.50,70,2529
"Compare_File_44",2,2528,1264.00,1264.00,77,2451
"Compare_File_43",2,2481,1240.50,1240.50,29,2452
"Compare_File_118",2,2425,1212.50,1212.50,54,2371
"Compare_File_48",2,2338,1169.00,1169.00,71,2267
"Compare_File_114",2,2287,1143.50,1143.50,43,2244
"Compare_File_123",2,2265,1132.50,1132.50,77,2188
"Compare_File_56",2,2243,1121.50,1121.50,105,2138
"Compare_File_124",2,2205,1102.50,1102.50,27,2178
"Compare_File_143",2,2189,1094.50,1094.50,570,1619
"Compare_File_141",2,2112,1056.00,1056.00,105,2007
"Compare_File_144",2,2059,1029.50,1029.50,63,1996
"Compare_File_137",2,1900,950.00,950.00,76,1824
"Compare_File_1948",2,1890,945.00,945.00,31,1859
"Compare_File_410",2,1869,934.50,934.50,86,1783
"Compare_File_405",2,1837,918.50,918.50,107,1730
"Compare_File_566",2,1810,905.00,905.00,24,1786
"Compare_File_587",2,1798,899.00,899.00,94,1704
"Compare_File_236",2,1781,890.50,890.50,79,1702
"Compare_File_579",2,1766,883.00,883.00,77,1689
"Compare_File_500",2,1763,881.50,881.50,98,1665
"Compare_File_1116",2,1757,878.50,878.50,17,1740
"Compare_File_140",2,1752,876.00,876.00,77,1675
"Compare_File_524",2,1729,864.50,864.50,287,1442
"Compare_File_485",2,1695,847.50,847.50,55,1640
"Compare_File_407",2,1638,819.00,819.00,116,1522
"Compare_File_295",2,1627,813.50,813.50,231,1396
"Compare_File_283",2,1579,789.50,789.50,70,1509
"Compare_File_145",2,1569,784.50,784.50,90,1479
"Compare_File_296",2,1536,768.00,768.00,190,1346
"Compare_File_969",2,1473,736.50,736.50,32,1441
"Compare_File_582",2,1307,653.50,653.50,78,1229
"Compare_File_2227",2,1259,629.50,629.50,23,1236
"Compare_File_3455",2,1240,620.00,620.00,73,1167
"Compare_File_608",2,1215,607.50,607.50,269,946
"Compare_File_1962",2,1213,606.50,606.50,269,944
"Compare_File_385",2,1213,606.50,606.50,19,1194
"Compare_File_1951",2,1146,573.00,573.00,131,1015
"Compare_File_3889",2,1144,572.00,572.00,516,628
"Compare_File_3420",2,1128,564.00,564.00,175,953
"Compare_File_1395",2,1121,560.50,560.50,61,1060
"Compare_File_2817",2,1098,549.00,549.00,481,617
"Compare_File_1865",2,1079,539.50,539.50,32,1047
"Compare_File_358",2,1058,529.00,529.00,20,1038
"Compare_File_1127",2,1056,528.00,528.00,28,1028
"Compare_File_2828",2,1047,523.50,523.50,422,625
"Compare_File_378",2,1021,510.50,510.50,19,1002
"Compare_File_2059",2,1015,507.50,507.50,354,661
"Compare_File_3090",2,1000,500.00,500.00,78,922
"Compare_File_3507",2,992,496.00,496.00,481,511
"Compare_File_3434",2,970,485.00,485.00,107,863
"Compare_File_1987",2,962,481.00,481.00,135,827
"Compare_File_1041",2,948,474.00,474.00,17,931
"Compare_File_3430",2,924,462.00,462.00,25,899
"Compare_File_3883",2,922,461.00,461.00,208,714
"Compare_File_139",2,912,456.00,456.00,311,601
"Compare_File_3730",2,896,448.00,448.00,14,882
"Compare_File_3539",2,895,447.50,447.50,321,574
"Compare_File_3440",2,890,445.00,445.00,39,851
"Compare_File_1038",2,883,441.50,441.50,227,656
"Compare_File_309",2,862,431.00,431.00,242,620
"Compare_File_3735",2,857,428.50,428.50,38,819
"Compare_File_3890",2,856,428.00,428.00,290,566
"Compare_File_3163",2,849,424.50,424.50,384,465
"Compare_File_2924",2,847,423.50,423.50,85,762
"Compare_File_2287",2,845,422.50,422.50,82,763
"Compare_File_1953",2,838,419.00,419.00,24,814
"Compare_File_1959",2,836,418.00,418.00,252,584
"Compare_File_138",2,832,416.00,416.00,396,436
"Compare_File_963",2,832,416.00,416.00,62,770
"Compare_File_951",2,830,415.00,415.00,16,814
"Compare_File_112",2,826,413.00,413.00,95,731
"Compare_File_1692",2,815,407.50,407.50,36,779
"Compare_File_2662",2,805,402.50,402.50,121,684
"Compare_File_1463",2,804,402.00,402.00,49,755
"Compare_File_3667",2,804,402.00,402.00,121,683
"Compare_File_2791",2,800,400.00,400.00,297,503
"Compare_File_3910",2,798,399.00,399.00,27,771
"Compare_File_3594",2,796,398.00,398.00,174,622
"Compare_File_2687",2,796,398.00,398.00,333,463
"Compare_File_3907",2,789,394.50,394.50,12,777
"Compare_File_3888",2,788,394.00,394.00,157,631
"Compare_File_2514",2,786,393.00,393.00,391,395
"Compare_File_3733",2,785,392.50,392.50,30,755
"Compare_File_3538",2,784,392.00,392.00,36,748
"Compare_File_3728",2,784,392.00,392.00,33,751
"Compare_File_2710",2,784,392.00,392.00,299,485
"Compare_File_1919",2,783,391.50,391.50,21,762
"Compare_File_3422",2,780,390.00,390.00,77,703
"Compare_File_3761",2,779,389.50,389.50,169,610
"Compare_File_3467",2,772,386.00,386.00,101,671
"Compare_File_2933",2,772,386.00,386.00,57,715
"Compare_File_3914",2,770,385.00,385.00,25,745
"Compare_File_3071",2,770,385.00,385.00,21,749
"Compare_File_101",2,769,384.50,384.50,14,755
"Compare_File_2153",2,759,379.50,379.50,15,744
"Compare_File_1500",2,758,379.00,379.00,98,660
"Compare_File_1970",2,757,378.50,378.50,9,748
"Compare_File_1972",2,753,376.50,376.50,12,741
"Compare_File_1064",2,752,376.00,376.00,16,736
"Compare_File_288",2,749,374.50,374.50,180,569
"Compare_File_95",2,749,374.50,374.50,12,737
"Compare_File_2664",2,747,373.50,373.50,170,577
"Compare_File_1085",2,745,372.50,372.50,167,578
"Compare_File_3466",2,745,372.50,372.50,77,668
"Compare_File_581",2,745,372.50,372.50,121,624
"Compare_File_1438",2,743,371.50,371.50,143,600
"Compare_File_1491",2,743,371.50,371.50,142,601
"Compare_File_3693",2,740,370.00,370.00,33,707
"Compare_File_2785",2,734,367.00,367.00,40,694
"Compare_File_1975",2,733,366.50,366.50,162,571
"Compare_File_2936",2,729,364.50,364.50,30,699
"Compare_File_1184",2,729,364.50,364.50,312,417
"Compare_File_1334",2,728,364.00,364.00,359,369
"Compare_File_2293",2,726,363.00,363.00,265,461
"Compare_File_1750",2,726,363.00,363.00,164,562
"Compare_File_2508",2,720,360.00,360.00,136,584
"Compare_File_3423",2,716,358.00,358.00,19,697
"Compare_File_1862",2,715,357.50,357.50,195,520
"Compare_File_1129",2,715,357.50,357.50,66,649
"Compare_File_1399",2,715,357.50,357.50,181,534
"Compare_File_3928",2,714,357.00,357.00,98,616
"Compare_File_1713",2,714,357.00,357.00,67,647
"Compare_File_3885",2,710,355.00,355.00,41,669
"Compare_File_982",2,710,355.00,355.00,225,485
"Compare_File_2300",2,709,354.50,354.50,147,562
"Compare_File_538",2,706,353.00,353.00,103,603
"Compare_File_316",2,706,353.00,353.00,183,523
"Compare_File_2481",2,703,351.50,351.50,292,411
"Compare_File_846",2,701,350.50,350.50,206,495
"Compare_File_2471",2,701,350.50,350.50,262,439
"Compare_File_2877",2,700,350.00,350.00,15,685
"Compare_File_3117",2,698,349.00,349.00,139,559
"Compare_File_1067",2,697,348.50,348.50,10,687
"Compare_File_1098",2,697,348.50,348.50,198,499
"Compare_File_3901",2,696,348.00,348.00,191,505
"Compare_File_1259",2,691,345.50,345.50,99,592
"Compare_File_1353",2,691,345.50,345.50,303,388
"Compare_File_1256",2,691,345.50,345.50,233,458
"Compare_File_1265",2,690,345.00,345.00,255,435
"Compare_File_3463",2,690,345.00,345.00,114,576
"Compare_File_2997",2,683,341.50,341.50,141,542
"Compare_File_3261",2,681,340.50,340.50,293,388
"Compare_File_2657",2,681,340.50,340.50,255,426
"Compare_File_483",2,680,340.00,340.00,157,523
"Compare_File_3649",2,679,339.50,339.50,167,512
"Compare_File_2694",2,678,339.00,339.00,302,376
"Compare_File_127",2,677,338.50,338.50,45,632
"Compare_File_2332",2,676,338.00,338.00,9,667
"Compare_File_936",2,676,338.00,338.00,98,578
"Compare_File_3087",2,674,337.00,337.00,20,654
"Compare_File_3188",2,670,335.00,335.00,294,376
"Compare_File_3086",2,668,334.00,334.00,13,655
"Compare_File_2728",2,667,333.50,333.50,284,383
"Compare_File_3487",2,667,333.50,333.50,57,610
"Compare_File_1185",2,667,333.50,333.50,308,359
"Compare_File_1498",2,667,333.50,333.50,51,616
"Compare_File_3001",2,666,333.00,333.00,122,544
"Compare_File_2693",2,665,332.50,332.50,77,588
"Compare_File_2194",2,665,332.50,332.50,319,346
"Compare_File_3399",2,663,331.50,331.50,127,536
"Compare_File_3931",2,663,331.50,331.50,49,614
"Compare_File_3162",2,662,331.00,331.00,198,464
"Compare_File_2078",2,662,331.00,331.00,236,426
"Compare_File_2071",2,660,330.00,330.00,46,614
"Compare_File_3447",2,660,330.00,330.00,108,552
"Compare_File_3697",2,659,329.50,329.50,178,481
"Compare_File_2761",2,658,329.00,329.00,181,477
"Compare_File_3887",2,649,324.50,324.50,22,627
"Compare_File_1032",2,649,324.50,324.50,34,615
"Compare_File_1496",2,647,323.50,323.50,26,621
"Compare_File_3093",2,647,323.50,323.50,20,627
"Compare_File_474",2,645,322.50,322.50,84,561
"Compare_File_1345",2,645,322.50,322.50,161,484
"Compare_File_1439",2,644,322.00,322.00,252,392
"Compare_File_3783",2,643,321.50,321.50,21,622
"Compare_File_3444",2,641,320.50,320.50,66,575
"Compare_File_315",2,640,320.00,320.00,268,372
"Compare_File_129",2,638,319.00,319.00,142,496
"Compare_File_3424",2,638,319.00,319.00,73,565
"Compare_File_1762",2,638,319.00,319.00,52,586
"Compare_File_3872",2,637,318.50,318.50,242,395
"Compare_File_841",2,637,318.50,318.50,198,439
"Compare_File_1513",2,634,317.00,317.00,70,564
"Compare_File_3481",2,633,316.50,316.50,112,521
"Compare_File_681",2,632,316.00,316.00,74,558
"Compare_File_3137",2,631,315.50,315.50,231,400
"Compare_File_1510",2,629,314.50,314.50,85,544
"Compare_File_1031",2,623,311.50,311.50,181,442
"Compare_File_3729",2,622,311.00,311.00,17,605
"Compare_File_2518",2,619,309.50,309.50,106,513
"Compare_File_3063",2,619,309.50,309.50,145,474
"Compare_File_146",2,618,309.00,309.00,36,582
"Compare_File_2133",2,615,307.50,307.50,243,372
"Compare_File_81",2,614,307.00,307.00,82,532
"Compare_File_332",2,613,306.50,306.50,77,536
"Compare_File_3158",2,613,306.50,306.50,114,499
"Compare_File_3873",2,613,306.50,306.50,246,367
"Compare_File_82",2,612,306.00,306.00,124,488
"Compare_File_1763",2,611,305.50,305.50,296,315
"Compare_File_3720",2,610,305.00,305.00,82,528
"Compare_File_374",2,606,303.00,303.00,265,341
"Compare_File_3308",2,604,302.00,302.00,297,307
"Compare_File_284",2,604,302.00,302.00,274,330
"Compare_File_416",2,603,301.50,301.50,214,389
"Compare_File_1352",2,603,301.50,301.50,271,332
"Compare_File_2295",2,603,301.50,301.50,32,571
"Compare_File_3042",2,602,301.00,301.00,14,588
"Compare_File_3244",2,600,300.00,300.00,132,468
"Compare_File_125",2,599,299.50,299.50,23,576
"Compare_File_1370",2,598,299.00,299.00,245,353
"Compare_File_3724",2,598,299.00,299.00,81,517
"Compare_File_1566",2,597,298.50,298.50,267,330
"Compare_File_3419",2,595,297.50,297.50,191,404
"Compare_File_1478",2,593,296.50,296.50,81,512
"Compare_File_1093",2,592,296.00,296.00,70,522
"Compare_File_1508",2,591,295.50,295.50,28,563
"Compare_File_2656",2,589,294.50,294.50,269,320
"Compare_File_282",2,586,293.00,293.00,262,324
"Compare_File_2833",2,585,292.50,292.50,15,570
"Compare_File_2145",2,585,292.50,292.50,266,319
"Compare_File_302",2,584,292.00,292.00,104,480
"Compare_File_977",2,583,291.50,291.50,50,533
"Compare_File_2185",2,583,291.50,291.50,15,568
"Compare_File_2490",2,582,291.00,291.00,66,516
"Compare_File_366",2,580,290.00,290.00,246,334
"Compare_File_1874",2,579,289.50,289.50,67,512
"Compare_File_1157",2,578,289.00,289.00,24,554
"Compare_File_682",2,578,289.00,289.00,73,505
"Compare_File_3397",2,577,288.50,288.50,269,308
"Compare_File_3153",2,575,287.50,287.50,48,527
"Compare_File_3432",2,573,286.50,286.50,18,555
"Compare_File_3113",2,572,286.00,286.00,22,550
"Compare_File_128",2,571,285.50,285.50,66,505
"Compare_File_1248",2,571,285.50,285.50,173,398
"Compare_File_3480",2,567,283.50,283.50,72,495
"Compare_File_1840",2,566,283.00,283.00,15,551
"Compare_File_2644",2,565,282.50,282.50,83,482
"Compare_File_3621",2,565,282.50,282.50,49,516
"Compare_File_2594",2,565,282.50,282.50,206,359
"Compare_File_3639",2,562,281.00,281.00,80,482
"Compare_File_2065",2,561,280.50,280.50,23,538
"Compare_File_1976",2,560,280.00,280.00,117,443
"Compare_File_2533",2,558,279.00,279.00,166,392
"Compare_File_3505",2,558,279.00,279.00,121,437
"Compare_File_3764",2,558,279.00,279.00,16,542
"Compare_File_2830",2,557,278.50,278.50,15,542
"Compare_File_2765",2,556,278.00,278.00,227,329
"Compare_File_3813",2,555,277.50,277.50,16,539
"Compare_File_609",2,555,277.50,277.50,27,528
"Compare_File_2669",2,554,277.00,277.00,16,538
"Compare_File_3961",2,553,276.50,276.50,223,330
"Compare_File_3439",2,553,276.50,276.50,175,378
"Compare_File_126",2,553,276.50,276.50,52,501
"Compare_File_3871",2,551,275.50,275.50,240,311
"Compare_File_3472",2,548,274.00,274.00,237,311
"Compare_File_2593",2,546,273.00,273.00,225,321
"Compare_File_497",2,546,273.00,273.00,122,424
"Compare_File_2902",2,546,273.00,273.00,10,536
"Compare_File_3954",2,545,272.50,272.50,195,350
"Compare_File_3067",2,544,272.00,272.00,26,518
"Compare_File_2727",2,544,272.00,272.00,135,409
"Compare_File_3045",2,544,272.00,272.00,33,511
"Compare_File_1245",2,544,272.00,272.00,223,321
"Compare_File_3312",2,540,270.00,270.00,251,289
"Compare_File_855",2,540,270.00,270.00,174,366
"Compare_File_3490",2,539,269.50,269.50,91,448
"Compare_File_1111",2,539,269.50,269.50,14,525
"Compare_File_402",2,538,269.00,269.00,145,393
"Compare_File_863",2,538,269.00,269.00,214,324
"Compare_File_3013",2,538,269.00,269.00,17,521
"Compare_File_3625",2,537,268.50,268.50,154,383
"Compare_File_1441",2,536,268.00,268.00,166,370
"Compare_File_2211",2,535,267.50,267.50,177,358
"Compare_File_2655",2,535,267.50,267.50,107,428
"Compare_File_2376",2,534,267.00,267.00,93,441
"Compare_File_1252",2,534,267.00,267.00,154,380
"Compare_File_1380",2,533,266.50,266.50,258,275
"Compare_File_1731",2,533,266.50,266.50,17,516
"Compare_File_2876",2,531,265.50,265.50,18,513
"Compare_File_3848",2,530,265.00,265.00,78,452
"Compare_File_2854",2,530,265.00,265.00,71,459
"Compare_File_3577",2,529,264.50,264.50,48,481
"Compare_File_503",2,529,264.50,264.50,166,363
"Compare_File_1094",2,528,264.00,264.00,106,422
"Compare_File_3900",2,527,263.50,263.50,18,509
"Compare_File_1063",2,526,263.00,263.00,44,482
"Compare_File_2658",2,526,263.00,263.00,115,411
"Compare_File_1318",2,523,261.50,261.50,208,315
"Compare_File_1877",2,523,261.50,261.50,33,490
"Compare_File_3962",2,520,260.00,260.00,218,302
"Compare_File_171",2,520,260.00,260.00,29,491
"Compare_File_3048",2,519,259.50,259.50,219,300
"Compare_File_2292",2,519,259.50,259.50,52,467
"Compare_File_2794",2,518,259.00,259.00,120,398
"Compare_File_167",2,518,259.00,259.00,61,457
"Compare_File_1675",2,517,258.50,258.50,127,390
"Compare_File_852",2,517,258.50,258.50,157,360
"Compare_File_2827",2,516,258.00,258.00,22,494
"Compare_File_3641",2,516,258.00,258.00,12,504
"Compare_File_3886",2,515,257.50,257.50,146,369
"Compare_File_3190",2,515,257.50,257.50,222,293
"Compare_File_1671",2,515,257.50,257.50,25,490
"Compare_File_2930",2,513,256.50,256.50,34,479
"Compare_File_2746",2,513,256.50,256.50,79,434
"Compare_File_3609",2,510,255.00,255.00,29,481
"Compare_File_1640",2,510,255.00,255.00,14,496
"Compare_File_847",2,508,254.00,254.00,201,307
"Compare_File_3398",2,508,254.00,254.00,238,270
"Compare_File_1200",2,508,254.00,254.00,47,461
"Compare_File_3303",2,506,253.00,253.00,197,309
"Compare_File_1196",2,506,253.00,253.00,193,313
"Compare_File_3482",2,505,252.50,252.50,40,465
"Compare_File_3717",2,504,252.00,252.00,128,376
"Compare_File_3344",2,503,251.50,251.50,86,417
"Compare_File_3857",2,503,251.50,251.50,212,291
"Compare_File_2079",2,502,251.00,251.00,41,461
"Compare_File_3534",2,502,251.00,251.00,101,401
"Compare_File_67",2,500,250.00,250.00,129,371
"Compare_File_3355",2,500,250.00,250.00,149,351
"Compare_File_2621",2,499,249.50,249.50,70,429
"Compare_File_1065",2,497,248.50,248.50,12,485
"Compare_File_2762",2,496,248.00,248.00,155,341
"Compare_File_2777",2,496,248.00,248.00,161,335
"Compare_File_3326",2,496,248.00,248.00,183,313
"Compare_File_308",2,493,246.50,246.50,65,428
"Compare_File_3165",2,493,246.50,246.50,26,467
"Compare_File_2515",2,493,246.50,246.50,125,368
"Compare_File_3021",2,492,246.00,246.00,109,383
"Compare_File_3425",2,491,245.50,245.50,26,465
"Compare_File_1898",2,490,245.00,245.00,168,322
"Compare_File_1670",2,490,245.00,245.00,194,296
"Compare_File_131",2,489,244.50,244.50,84,405
"Compare_File_1603",2,488,244.00,244.00,18,470
"Compare_File_1864",2,488,244.00,244.00,19,469
"Compare_File_3025",2,487,243.50,243.50,26,461
"Compare_File_3951",2,486,243.00,243.00,120,366
"Compare_File_1398",2,486,243.00,243.00,103,383
"Compare_File_3908",2,484,242.00,242.00,28,456
"Compare_File_986",2,484,242.00,242.00,19,465
"Compare_File_3633",2,483,241.50,241.50,133,350
"Compare_File_3869",2,483,241.50,241.50,91,392
"Compare_File_206",2,483,241.50,241.50,186,297
"Compare_File_3884",2,483,241.50,241.50,134,349
"Compare_File_2824",2,482,241.00,241.00,40,442
"Compare_File_1322",2,480,240.00,240.00,240,240
"Compare_File_1576",2,480,240.00,240.00,163,317
"Compare_File_3574",2,480,240.00,240.00,149,331
"Compare_File_65",2,480,240.00,240.00,101,379
"Compare_File_1246",2,479,239.50,239.50,161,318
"Compare_File_498",2,478,239.00,239.00,49,429
"Compare_File_2546",2,478,239.00,239.00,26,452
"Compare_File_1609",2,477,238.50,238.50,151,326
"Compare_File_419",2,477,238.50,238.50,192,285
"Compare_File_3011",2,476,238.00,238.00,13,463
"Compare_File_149",2,474,237.00,237.00,84,390
"Compare_File_1872",2,473,236.50,236.50,202,271
"Compare_File_692",2,472,236.00,236.00,86,386
"Compare_File_1497",2,472,236.00,236.00,72,400
"Compare_File_2527",2,472,236.00,236.00,21,451
"Compare_File_412",2,472,236.00,236.00,60,412
"Compare_File_420",2,471,235.50,235.50,189,282
"Compare_File_3091",2,471,235.50,235.50,81,390
"Compare_File_2806",2,470,235.00,235.00,25,445
"Compare_File_2818",2,470,235.00,235.00,229,241
"Compare_File_854",2,470,235.00,235.00,142,328
"Compare_File_684",2,469,234.50,234.50,181,288
"Compare_File_1202",2,469,234.50,234.50,183,286
"Compare_File_2809",2,468,234.00,234.00,154,314
"Compare_File_3504",2,468,234.00,234.00,50,418
"Compare_File_3723",2,468,234.00,234.00,92,376
"Compare_File_2652",2,468,234.00,234.00,41,427
"Compare_File_3882",2,467,233.50,233.50,215,252
"Compare_File_3575",2,466,233.00,233.00,32,434
"Compare_File_3465",2,465,232.50,232.50,80,385
"Compare_File_3759",2,465,232.50,232.50,78,387
"Compare_File_3396",2,464,232.00,232.00,158,306
"Compare_File_1303",2,464,232.00,232.00,231,233
"Compare_File_2469",2,464,232.00,232.00,86,378
"Compare_File_130",2,463,231.50,231.50,51,412
"Compare_File_69",2,462,231.00,231.00,128,334
"Compare_File_2659",2,462,231.00,231.00,197,265
"Compare_File_704",2,462,231.00,231.00,112,350
"Compare_File_3532",2,462,231.00,231.00,18,444
"Compare_File_3913",2,461,230.50,230.50,11,450
"Compare_File_2756",2,461,230.50,230.50,22,439
"Compare_File_3546",2,461,230.50,230.50,144,317
"Compare_File_2863",2,460,230.00,230.00,73,387
"Compare_File_3260",2,459,229.50,229.50,198,261
"Compare_File_1799",2,459,229.50,229.50,201,258
"Compare_File_3198",2,459,229.50,229.50,120,339
"Compare_File_3254",2,458,229.00,229.00,194,264
"Compare_File_2511",2,458,229.00,229.00,36,422
"Compare_File_1437",2,457,228.50,228.50,81,376
"Compare_File_3620",2,457,228.50,228.50,160,297
"Compare_File_3573",2,456,228.00,228.00,60,396
"Compare_File_1021",2,455,227.50,227.50,31,424
"Compare_File_3651",2,455,227.50,227.50,23,432
"Compare_File_3780",2,455,227.50,227.50,19,436
"Compare_File_414",2,455,227.50,227.50,96,359
"Compare_File_1608",2,454,227.00,227.00,155,299
"Compare_File_929",2,454,227.00,227.00,193,261
"Compare_File_3024",2,454,227.00,227.00,115,339
"Compare_File_286",2,454,227.00,227.00,225,229
"Compare_File_3154",2,452,226.00,226.00,48,404
"Compare_File_3960",2,452,226.00,226.00,132,320
"Compare_File_1189",2,452,226.00,226.00,55,397
"Compare_File_2953",2,451,225.50,225.50,80,371
"Compare_File_254",2,451,225.50,225.50,138,313
"Compare_File_306",2,451,225.50,225.50,212,239
"Compare_File_2620",2,450,225.00,225.00,178,272
"Compare_File_291",2,450,225.00,225.00,140,310
"Compare_File_1810",2,450,225.00,225.00,117,333
"Compare_File_1175",2,450,225.00,225.00,15,435
"Compare_File_172",2,449,224.50,224.50,205,244
"Compare_File_3818",2,449,224.50,224.50,178,271
"Compare_File_1740",2,449,224.50,224.50,200,249
"Compare_File_234",2,448,224.00,224.00,160,288
"Compare_File_3527",2,448,224.00,224.00,14,434
"Compare_File_2289",2,447,223.50,223.50,67,380
"Compare_File_1410",2,447,223.50,223.50,117,330
"Compare_File_386",2,446,223.00,223.00,181,265
"Compare_File_707",2,446,223.00,223.00,23,423
"Compare_File_406",2,445,222.50,222.50,91,354
"Compare_File_158",2,445,222.50,222.50,80,365
"Compare_File_3814",2,444,222.00,222.00,12,432
"Compare_File_3064",2,444,222.00,222.00,94,350
"Compare_File_853",2,444,222.00,222.00,174,270
"Compare_File_373",2,443,221.50,221.50,196,247
"Compare_File_3560",2,440,220.00,220.00,10,430
"Compare_File_184",2,440,220.00,220.00,144,296
"Compare_File_2232",2,439,219.50,219.50,33,406
"Compare_File_2372",2,439,219.50,219.50,118,321
"Compare_File_105",2,439,219.50,219.50,117,322
"Compare_File_2547",2,438,219.00,219.00,71,367
"Compare_File_255",2,438,219.00,219.00,119,319
"Compare_File_2168",2,438,219.00,219.00,28,410
"Compare_File_2526",2,437,218.50,218.50,71,366
"Compare_File_3630",2,437,218.50,218.50,69,368
"Compare_File_3934",2,437,218.50,218.50,64,373
"Compare_File_3138",2,437,218.50,218.50,217,220
"Compare_File_3468",2,435,217.50,217.50,21,414
"Compare_File_2147",2,435,217.50,217.50,147,288
"Compare_File_3867",2,435,217.50,217.50,90,345
"Compare_File_2101",2,434,217.00,217.00,35,399
"Compare_File_1148",2,433,216.50,216.50,95,338
"Compare_File_2921",2,433,216.50,216.50,14,419
"Compare_File_3196",2,432,216.00,216.00,183,249
"Compare_File_2296",2,432,216.00,216.00,22,410
"Compare_File_814",2,431,215.50,215.50,23,408
"Compare_File_1260",2,431,215.50,215.50,88,343
"Compare_File_2479",2,430,215.00,215.00,29,401
"Compare_File_2695",2,430,215.00,215.00,82,348
"Compare_File_3533",2,430,215.00,215.00,149,281
"Compare_File_3129",2,429,214.50,214.50,11,418
"Compare_File_3262",2,429,214.50,214.50,186,243
